Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio"
Swagtam Trading and Services Ltd,SWAGTAM,"Real Estate","7.33348","61.6","56.4113846153846"
Modella Woollens Ltd,MODWOOL,"Textiles","7.2891","80.1","16.197999999999958"
Welcure Drugs and Pharmaceuticals Ltd,WELCURE,"Pharmaceuticals","7.2830219","5.34","242.76739666666666"
Indo-City Infotech Ltd,INDOCITY,"Diversified Financials","7.28","6.65","-242.66666666668618"
United Credit Ltd,UNITDCR,,"7.277806218","14.34","9.703741624000001"
Regency Fincorp Ltd,REGENCY,,"7.266295040000001","6.82","13.211445527272721"
Gemstone Investments Ltd,GEMSI,"Consumer Finance","7.25075","0.97","34.52738095238094"
Mega Fin (India) Ltd,MEGFI,"Diversified Financials","7.24774629069514","8.87","103.53923272421628"
Nexus Surgical and Medicare Ltd,NEXUSSURGL,,"7.2447956","12.9","24.982053793103436"
52 Weeks Entertainment Ltd,SHAQUAK,"Movies & TV Serials","7.22016","2.07","-3.9454426229508193"
Kabra Commercial Ltd,KCL,"Commodities Trading","7.2177","24.55","10.772686567164211"
Computer Point Ltd,COMPUPN,"IT Services & Consulting","7.200312","2.31","720.0311999999974"
Shiva Granito Export Ltd,SHIVAEXPO,"Building Products - Granite","7.1889872","7.15","65.35442909090945"
Delta Industrial Resources Ltd,DELTA,"Textiles","7.183476","13.32","-71.83475999999997"
SC Agrotech Ltd,SCAGRO,"Agro Products","7.176015","12.5","358.8007500000015"
Unjha Formulations Ltd,UNJHAFOR,"FMCG - Personal Products","7.1688","16.5","28.675199999999847"
Olympic Oil Industries Ltd,OLYOI,"Paper Products","7.152589123723841","24.95","-19.33132195601038"
Abate As Industries Ltd,ABATEAS,"Investment Banking & Brokerage","7.148059979999999","14.55","-20.42302851428572"
Shree Salasar Investments Ltd,SALSAIN,"Investment Banking & Brokerage","7.146846","13.23","9.162623076923031"
Pae Ltd,PAEL,"Batteries","7.137426","6.94","0.5869593749999998"
P M Telelinnks Ltd,PMTELELIN,"Commodities Trading","7.1331","7.05","3.835000000000004"
R J Biotech Ltd,RJBIOTECH,"Seeds","7.1101676","7.51","-1.7512728078817734"
Unishire Urban Infra Ltd,UNISHIRE,,"7.0883235","2.78","-1.6600289227166278"
Clio Infotech Ltd,CLIOINFO,"Consumer Finance","7.0690299","6.74","-13.09079611111111"
Fraser and Co Ltd,FRASER,,"7.0565407","8.64","6.189947982456147"
Superior Finlease Ltd,SUPERIOR,,"7.05235","2.38","33.58261904761904"
Decillion Finance Ltd,DFL,"Investment Banking & Brokerage","7.034999999999999","67.7","-37.0263157894737"
SDC Techmedia Ltd,SDC,"Movies & TV Serials","7.0313775","10.83","-5.058544964028777"
Amit International Ltd,AMITINT,"Commodities Trading","6.9917013","3.51","63.56092090909093"
Sanathnagar Enterprises Ltd,SEL,"Real Estate","6.9615","21.05","-19.337500000000002"
The Indian Link Chain Manufactrers Ltd,INLCM,"Commodities Trading","6.9595","1390","-15.129347826086954"
GCM Capital Advisors Ltd,GCMCAPI,"Investment Banking & Brokerage","6.9454","4.1","30.197391304347892"
Mini Diamonds (India) Ltd,MINID,"Precious Metals, Jewellery & Watches","6.9345","19.5","33.021428571426505"
RLF Ltd,RLF,"Textiles","6.922295919","6.89","-7.866245362499999"
Svarnim Trade Udyog Ltd,SNIM,,"6.8933025","28.15",
CHD Chemicals Ltd,CHDCHEM,"Commodities Trading","6.8741744","6.95","13.21956615384611"
NB Footwear Ltd,NBFOOT,"Apparel & Accessories","6.8715","5","-52.857692307692304"
Shree Rajasthan Syntex Ltd,SHRAJSYNQ,"Textiles","6.86265493860226","5.21","-0.18832752301323435"
Kanungo Financiers Ltd,KANUNGO,"0","6.8351500000000005","7.12","-1.9754768786127166"
Shri Ram Switchgears Ltd,SRIRAM,"Electrical Components & Equipments","6.8071842","6.8","-0.40494849494348595"
Purple Entertainment Ltd,PURPLE,"Movies & TV Serials","6.778436559999999","7.8","22.59478853333333"
Wherrelz IT Solutions Ltd,WITS,,"6.7693","173.75","-12.53574074074074"
HDFC Nifty 200 Momentum 30 ETF,HDFCMOMENT,"Equity","6.758470765","192.63",
DQ Entertainment International Ltd,DQE,"Animation","6.739055","0.85","-0.06421205335874225"
Polycon International Ltd,POLYCON,"Plastic Products","6.7225125","13.07","-61.11374999999909"
Niraj Ispat Industries Ltd,NIRAJISPAT,"Textiles","6.72",,"8.960000000000003"
Fabino Life Sciences Ltd,FABINO,,"6.72","32.1","167.9999999999987"
NIKS Technology Ltd,NIKSTECH,,"6.7192","185","671.9200000000044"
Quasar India Ltd,QUASAR,"0","6.712035","11.92","-39.48255882352943"
Spicy Entertainment and Media Ltd,SPICY,"0","6.7035675","4.06","134.07134999999926"
Sharanam Infraproject and Trading Ltd,SIPTL,"Real Estate","6.700134","1.33","223.33780000000013"
Mayukh Dealtrade Ltd,MAYUKH,"Investment Banking & Brokerage","6.688","11.52","668.7999999999884"
Janus Corporation Ltd,JANUSCORP,,"6.682109","5.23","30.37322272727306"
Essar Securities Ltd,ESSARSEC,"Investment Banking & Brokerage","6.672381118","4.62","74.13756797777778"
Genomic Valley Biotech Ltd,GVBL,"Biotechnology","6.6435375","21.75","-664.3537500000032"
Bijoy Hans Ltd,BIJHANS,"Pharmaceuticals","6.63004641","22.1","-36.83359116666667"
Jagjanani Textiles Ltd,JAGJANANI,"Textiles","6.63","4.25","662.9999999999994"
OTCO International Ltd,OTCO,"IT Services & Consulting","6.626709320000001","5.12","38.980643058823595"
Tamil Nadu Steel Tubes Ltd,TNSTLTU,"Building Products - Pipes","6.6263664","13.5","12.743012307692787"
Yogi Infra Projects Ltd,YOGISUNG,"Construction & Engineering","6.6203994","3.8","94.57713428571891"
N D A Securities Ltd,NDASEC,,"6.61986","12.95","9.068301369863025"
GSB Finance Ltd,GSBFIN,"Investment Banking & Brokerage","6.6","11","26.400000000000034"
Zicom Electronic Security Systems Ltd,ZICOM,"Electronic Equipments","6.5958625600000005","1.6","-29.98119345454547"
Evergreen Textiles Ltd,EVERTEX,"Textiles","6.5808","13.71","-59.82545454545455"
Space Incubatrics Technologies Ltd,SPACEINCUBA,"IT Services & Consulting","6.57574344","1.9","65.75743440000005"
Frontier Capital Ltd,FRONTCAP,"Diversified Financials","6.5664920953210695","3.9","7.911436259422975"
Jonjua Overseas Ltd,JONJUA,"0","6.54848025","10.99","6.177811556603775"
Unitech International Ltd,UNITINT,"Commodities Trading","6.5351529","6.48","-26.14061159999993"
Goyal Associates Ltd,GOYALASS,,"6.5243125","1.34","-14.827982954545451"
Ramsons Projects Ltd,RAMSONS,"Diversified Financials","6.524105","21.7","50.18542307692307"
Enterprise International Ltd,ENTRINT,"Textiles","6.521351","21","50.16423846153825"
Organic Coatings Ltd,ORGCOAT,"Specialty Chemicals","6.5080608","8.81","-3.2703823115577877"
Decorous Investment and Trading Co Ltd,DITCO,"Real Estate","6.50325","19.45","81.29062499999999"
Jayabharat Credit Ltd,JAYBHCR,"Specialized Finance","6.5","13","-7.386363636363637"
IGC Industries Ltd,IGCIL,"Textiles","6.496","27.55","-18.560000000000002"
Joy Realty Ltd,JOYREALTY,"Real Estate","6.47327153019526","26.95","-9.661599298798896"
J J Finance Corporation Ltd,JJFINCOR,"Diversified Financials","6.4578","22.9","32.288999999999994"
Technofab Engineering Ltd,TECHNOFAB,"Construction & Engineering","6.45135","6.15","-0.0806317960254968"
Rajputana Investment & Finance Ltd,RAJPUTANA,"Investment Banking & Brokerage","6.4372","19.9","643.7200000000024"
Sophia Traexpo Ltd,STRAEXPO,"0","6.4158","12.58","-25.6632"
Modern Shares and Stockbrokers Ltd,MODRNSH,"Investment Banking & Brokerage","6.404508125","20.8","21.34836041666674"
Raghunath International Ltd,RAGHUNAT,"Real Estate","6.400256","12.79","5.1202048"
Alps Motor Finance Ltd,ALPSMOTOR,"Diversified Financials","6.3984564","0.6","-29.08389272727273"
Shahi Shipping Ltd,SHAHISHIP,"0","6.348754812","4.38","-70.5417201333334"
Beryl Drugs Ltd,BERLDRG,"Pharmaceuticals","6.3345533","14.5","-9.315519558823521"
Tarini International Ltd,TARINI,"Renewable Energy","6.325156","4.67","4.273754054054054"
ICICI Prudential Nifty Infrastructure ETF,ICICIINFRA,"Equity","6.324786144","53.64",
Catvision Ltd,CATVISION,"Communication & Networking","6.2770936","12.05","52.30911333333399"
Vas Infrastructure Ltd (cn),VASINFRA,,"6.2635716","4.28","-0.12736013826758844"
F Mec International Financial Services Ltd,FMEC,"Consumer Finance","6.263414","20.2","56.94012727272728"
Yaan Enterprises Ltd,YAANENT,,"6.262","20","-28.463636363636343"
Titan Intech Ltd,TITANIN,,"6.248311975","26.5","6.3758285459183694"
Aastamangalam Finance Ltd,AASTAFIN,,"6.24588","15.43","52.04899999999995"
Innocorp Ltd,INNOCORP,"Plastic Products","6.2419404","7.86","-36.71729647058824"
Ceenik Exports (India) Ltd,CEENIK,"Textiles","6.21425","17.65","-6.828846153846157"
Amerise Biosciences Ltd,AMERISE,,"6.210486","0.93","11.090153571428598"
Garware Marine Industries Ltd,GARWAMAR,"Shipbuilding","6.210180168","10.24","310.50900839999974"
Transpact Enterprises Ltd,TRANSPACT,"Health Care Equipment & Supplies","6.18768","160","-28.12581818181818"
Motilal Oswal S&P BSE Enhanced Value ETF Fund,MOVALUE,"Equity","6.174690856","49.46",
Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,MOMENTUM,"Equity","6.166183576","19.33",
DAPS Advertising Ltd,DAPS,,"6.1625","36","5.653669724770641"
Devine Impex Ltd,DEVINE,"Commodities Trading","6.1578012","6.78","307.89005999999944"
Santosh Fine Fab Ltd,SANTOSHF,"Textiles","6.1574762","18.34","-76.96845249999963"
Mayur Floorings Ltd,MAYURFL,"Building Products - Granite","6.136152","11.5","-613.6151999999685"
Starlite Components Ltd,STARLITE,"Electrical Components & Equipments","6.1218","3.73","-7.95038961038961"
Royal India Corporation Ltd,ROYALIND,"Commodity Chemicals","6.1162","2.5","-0.7683668341708543"
Transwind Infrastructures Ltd,TRANSWIND,"Construction & Engineering","6.08699","9.1","12.42242857142857"
Ashram Online Com Ltd,ASHRAM,"Retail - Online","6.06","4.85","202.00000000000043"
Stratmont Industries Ltd,STRATMONT,,"6.033843","17","11.384609433962398"
Gagan Gases Ltd,GAGAN,"Oil & Gas - Storage & Transportation","5.9870125","12.76","99.78354166666755"
C & C Constructions Ltd,CANDC,"Construction & Engineering","5.979637275","2.35","0.8124507167119387"
SBL Infratech Ltd,SBLI,,"5.9709472","73.6","149.27367999999979"
Lakshmi Precision Screws Ltd,LAKPRE,"Industrial Machinery","5.963208515","5.35","-0.14915479027013517"
Savani Financials Limited,SAVFI,"Diversified Financials","5.948","14.87","297.4"
RCC Cements Ltd,RCCEMEN,"Cement","5.943722","10.61","-45.72093846153846"
Gujarat Inject Kerala Ltd,GUJINJEC,"Diversified Chemicals","5.903295","11.45",
S K S Textiles Ltd,SKSTEXTILE,"Textiles","5.883283785","18.05","-0.5124811659407665"
Jayatma Industries Ltd,JAYIND,"Textiles","5.8595056","9.49","21.701872592590764"
Vinayak Polycon International Ltd,VINAYAKPOL,"Packaging","5.8544605","19","117.0892099999994"
Williamson Financial Services Ltd,WILLIMFI,"0","5.8513952","7","-0.28613179462102684"
Brawn Biotech Ltd,BRAWN,,"5.850585","19","-3.5674298780487805"
Amarnath Securities Ltd,AMARSEC,"Investment Banking & Brokerage","5.85039","20.45","83.57700000000001"
Marg Techno-Projects Ltd,MTPL,"Diversified Financials","5.85","9.27","16.71428571428576"
Chemiesynth (Vapi) Ltd,CHEMIESYNT,"Specialty Chemicals","5.84835","19.05","2.158062730627306"
Haria Exports Ltd,HARIAEXPO,"Commodities Trading","5.83275","5.05","11.903571428571427"
Sea TV Network Ltd,SEATV,"TV Channels & Broadcasters","5.8297","5.09","-1.5545866666666663"
Mahesh Developers Ltd,MAHESH,,"5.8128","13.3","72.65999999999983"
Flora Textiles Ltd,FLORATX,"Textiles","5.802","9.67","10.947169811320753"
Tine Agro Ltd,TINEAGRO,,"5.7920309","10.36","289.6015450000062"
Gowra Leasing and Finance Ltd,GOWRALE,"Consumer Finance","5.7755775","21.25","7.599444078947368"
Chemo Pharma Laboratories Ltd,CHEMOPH,"Pharmaceuticals","5.775","36.6","10.131578947368421"
Shukra Jewellery Ltd,SHUKJEW,"Precious Metals, Jewellery & Watches","5.76844","4.05","96.14066666666675"
Dhanvantri Jeevan Rekha Ltd,ZDHJERK,"Hospitals & Diagnostic Centres","5.73776","13.3","12.207999999999997"
Ramchandra Leasing and Finance Ltd,RLFL,"Diversified Financials","5.730144","1.14","573.0143999999995"
Jain Marmo Industries Ltd,JAINMARMO,"Building Products - Granite","5.728998","18.3","-63.6555333333333"
Motilal Oswal S&P BSE Quality ETF Fund,MOQUALITY,"Equity","5.722810688","119.83",
Ganesh Films India Ltd,GFIL,"Movies & TV Serials","5.7145996","17.1","-8.282028405797101"
Motilal Oswal S&P BSE Healthcare ETF,MOHEALTH,"Equity","5.7107817","23.29",
Nagarjuna Agri Tech Ltd,NAGTECH,"Agro Products","5.6964128","5.78","-12.120027234042546"
Typhoon Financial Services Ltd,TFSL,"Diversified Financials","5.686137","18.95","568.6137000000011"
Universal Office Automation Ltd,UNIOFFICE,"Industrial Machinery","5.685242168","3.69","-568.5242167999995"
Constronics Infra Ltd,CONSTRONIC,,"5.680724307999999","7.88","31.559579488888907"
Ganga Pharmaceuticals Ltd,GANGAPHARM,"Pharmaceuticals","5.6576695","12.55","94.29449166666691"
Silver Pearl Hospitality & Luxury Spaces Ltd,SILVERPRL,,"5.65416","7.2","43.49353846153846"
Sudal Industries Ltd,SUDAI,,"5.651116406","8.05","-0.5880454116545261"
HDFC Nifty 100 Low Volatility 30 ETF,HDFCLOWVOL,"Equity","5.647267751999999","133.16",
Golden Carpets Ltd,GOLCA,"Textiles","5.64643833","8.55","-23.52682637499999"
Gujarat Cotex Ltd,GUJCOTEX,"Textiles","5.640624","3.96",
Anjani Finance Ltd,ANJANIFIN,"Diversified Financials","5.6092449","5.8","-6.232494333333332"
Polytex India Ltd,POLYTEX,"Diversified Financials","5.6025","3.99","-7.5709459459459465"
Garware Synthetics Ltd,GARWSYN,"Textiles","5.5823529","10.09","24.271099565217423"
Pradip Overseas Ltd,PRADIP,"Textiles","5.570621045","1.05","-0.03175590608254474"
First Custodian Fund (India) Ltd,1STCUS,"Investment Banking & Brokerage","5.565","37.1","5.62121212121212"
Standard Shoe Sole and Mould (India) Ltd,STDSHOE,"Commodity Chemicals","5.544205","10.7","3.4869213836477986"
Kandagiri Spinning Millis Ltd,KANDAGIRI,"Textiles","5.54292","15.1","6.091120879120878"
Worldwide Aluminium Ltd,WWALUM,,"5.5374155","16.85","276.87077499999975"
IMP Powers Ltd,INDLMETER,"Heavy Electrical Equipments","5.52740032","6.4","-0.02477877043080647"
Lords Ishwar Hotels Ltd,LORDSHOTL,"Hotels, Resorts & Cruise Lines","5.52033","7.4","32.472529411764704"
Bazel International Ltd,BAZELINTER,"Investment Banking & Brokerage","5.507175","39.7","18.357250000000008"
Sab Events & Governance Now Media Ltd,SABEVENTS,"Publishing","5.503948275","5.1","-4.870750685840709"
Integrated Proteins Ltd,INTEGFD,"Packaged Foods & Meats","5.494174","16.3","183.1391333333334"
Shukra Bullions Ltd,SKRABUL,"0","5.4917535","10.95","549.1753500000234"
Stanpacks India Ltd,STANPACK,"Packaging","5.480304","8.57","0.8191784753363229"
Shri Niwas Leasing and Finance Ltd,SHRINIWAS,"Diversified Financials","5.476148964","14.04","-273.8074481999998"
First Fintec Ltd,FIRSTFIN,,"5.461446375","4.81","-1.615812536982249"
Jik Industries Ltd,JIKIND,"Housewares","5.448071325","0.75","-18.786452844827583"
Lynx Machinery and Commercials Ltd,LYNMC,"Business Support Services","5.445","90.75","-45.37500000000003"
NMS Resources Global Ltd,NMSRESRC,,"5.440136","18.1","181.3378666666637"
Gratex Industries Ltd,GRATEXI,"Commodities Trading","5.432292","17.9","60.35879999999995"
Fundviser Capital (India) Ltd,FUNDVISER,,"5.43168","15.45","-181.056"
Bacil Pharma Ltd,BACPHAR,"Pharmaceuticals","5.43058","8.93","-1.4105402597402596"
Aryavan Enterprise Ltd,ARYAVAN,,"5.4175128","14.77",
Kotak Nifty MNC ETF,KOTAKMNC,"Equity","5.40821454","19.79",
Shantai Industries Ltd,SHANTAI,,"5.4","36","180.0000000000012"
Sita Enterprises Ltd,SITAENT,"Diversified Financials","5.385","18.6","8.974999999999998"
V B Desai Financial Services Ltd,VBDESAI,"Investment Banking & Brokerage","5.37007754","12.45","15.343078685714305"
Bothra Metals and Alloys Ltd,BMAL,"0","5.3698256","2.9","-4.228209133858268"
Kotak Nifty India Consumption ETF,KOTAKCONS,"Equity","5.369101517","74.94",
Aditya Birla Sun Life Nifty 200 Quality 30 ETF,NIFTYQLITY,"Equity","5.3081630099999995","14.21",
Scintilla Commercial & Credit Ltd,SCC,,"5.304694033","5.48","88.41156721666653"
iStreet Network Ltd,ISTRNETWK,"Retail - Online","5.3037","2.61","530.3699999999995"
Aris International Ltd,ARISINT,"IT Services & Consulting","5.3025","35.35","-58.91666666666668"
Lead Financial Services Ltd,LEADFIN,"Diversified Financials","5.28","16.6","58.666666666666316"
Hypersoft Technologies Ltd,HYPERSOFT,"IT Services & Consulting","5.2551012","12.36","525.5101200000043"
Arihant's Securities Ltd,ARISE,"Diversified Financials","5.25","10.9","4.5652173913043494"
J R Foods Ltd,JRFOODS,"Packaged Foods & Meats","5.244","5.25","-1.0162790697674418"
Khandelwal Extractions Ltd,ZKHANDEN,"Packaged Foods & Meats","5.2408665","64","17.469555"
Sarda Papers Ltd,SARDAPPR,"Commodities Trading","5.239752","16.8","-52.39752"
Coral Newsprints Ltd,CORNE,"Paper Products","5.2194391","10.14","-521.9439100000981"
SRM Energy Ltd,SRMENERGY,"Renewable Energy","5.19138","5.73","-6.655615384615384"
Aditya Ispat Ltd,ADITYA,"Iron & Steel","5.1895","10.5","13.656578947368445"
Dhanuka Realty Ltd,DRL,"Real Estate","5.1858268","6.7","-13.296991794871804"
Senthil Infotek Ltd,SENINFO,"IT Services & Consulting","5.15605","10.72","515.6049999999994"
Manipal Finance Corp Ltd,MNPLFIN,"Consumer Finance","5.154291015","6.15","8.736086466101698"
Siddha Ventures Ltd,SIDDHA,"Investment Banking & Brokerage","5.138972","5.05","17.720593103448277"
Vardhman Concrete Ltd,VARDHMAN,"Construction & Engineering","5.1312822","7.51","-14.253561666666668"
Pithampur Poly Products Ltd,PITHP,"0","5.1177","10.5","-6.733815789473684"
Asia Capital Ltd,ASIACAP,"Investment Banking & Brokerage","5.11726","16.55","28.429222222222222"
Innovative Ideals and Services (India) Ltd,INNOVATIVE,"Technology Hardware","5.109695881","4.41","-1.0322617941414143"
EPIC Energy Ltd,EPIC,"Electrical Components & Equipments","5.0985305","7.42","-11.33006777777778"
Jainco Projects (India) Ltd,JAINCO,"Consumer Finance","5.08","4.93","253.99999999999994"
Kumbhat Financial Services Ltd,KUMPFIN,"Diversified Financials","5.07775","10.69","72.5392857142857"
Sujana Universal Industries Ltd,SUJANAUNI,"Iron & Steel","5.06523216","0.3","-0.03837878587664798"
Olympic Cards Ltd,OLPCL,,"5.055697","3.1","-0.9028030357142859"
Pushpanjali Realms and Infratech Ltd,PUSHPREALM,"Real Estate","5.055555","4.85","-1.326917322834645"
Spectra Industries Ltd,SPECTRA,"Auto Parts","5.0469705","7.13","-0.8496583333333332"
Cindrella Financial Services Ltd,CINDRELL,"Diversified Financials","5.04192","12.12","22.91781818181818"
Innovative Tyres & Tubes Ltd,INNOVATIVE,"Tires & Rubber","5.03763708","2.7","-0.08547059857482185"
MPAgro Industries Ltd,MPAGI,"Fertilizers & Agro Chemicals","5.02038561","8.65","167.34618700000007"
Rainbow Denim Ltd,RAINBOWDQ,,"5.007971111","3.59","-2.22576493822222"
S & T Corporation Ltd,STCORP,"Packaged Foods & Meats","4.99113216","40.85","7.339900235294118"
Mahaveer Infoway Ltd,MINFY,"IT Services & Consulting","4.985645","8.61","23.741166666666672"
Oswal Overseas Ltd,OSWALOR,"Sugar","4.9750085","3.85","62.187606249991624"
East Buildtech Ltd,EASTBUILD,"Real Estate","4.945368","26.35","494.53680000000145"
Rajeswari Infrastructure Ltd,RAJINFRA,"Construction & Engineering","4.922501","8.9","-54.694455555555656"
KMF Builders and Developers Ltd,KMFBLDR,"Real Estate","4.921528","3.84","15.875896774193581"
Hasti Finance Ltd,HASTIFIN,,"4.921237420000001","4.63","54.680415777777846"
K Z Leasing and Finance Ltd,KZLFIN,"Consumer Finance","4.911538","16.15","22.325172727272754"
Bharatiya Global Infomedia Ltd,BGLOBAL,"IT Services & Consulting","4.9113641","3.1","-7.2225942647058785"
